,cvr_nummer,navn,kommune_navn,antal_ansatte
2180,37959545,EJS af 5. september 2016 ApS,SLAGELSE,3.0
2181,29467080,Dybkærgaard Hus & Have v/Henrik Andersen,SLAGELSE,0.0
2182,36163542,Mejls VVs,SLAGELSE,
2183,32972225,Digelaget Mosen Omø,SLAGELSE,
2184,85589512,SLAGELSEEGNENS LÆRERKREDS,SLAGELSE,3.0
2185,31241561,PP Solutions v/ Per Poulsen,SLAGELSE,0.0
2186,30228510,L O F,SLAGELSE,63.0
2187,37121908,"Ceresvej 1, Korsør",SLAGELSE,
2188,28239513,Henrik Jensen Maskiner,SLAGELSE,0.0
2189,28859708,LENE'S RENGØRING ApS,SLAGELSE,33.0
2190,32823211,Ejerforeningen Badstuevej 2,SLAGELSE,
2191,32600271,Andelsboligforeningen Kirke Stillinge Gl. Skole,SLAGELSE,
2192,38890069,Din bilpleje,SLAGELSE,0.0
2193,38123858,Grundejerforeningen Kildeparken,SLAGELSE,
2194,34269971,dyrefoder v/Dennis Hald,SLAGELSE,
2195,31332273,JIMMY JENSEN HOLDING ApS,SLAGELSE,1.0
2196,32085490,BAZAR SLAGELSE A/S,SLAGELSE,11.0
2197,37836532,Danmarks Busmuseum Fond,SLAGELSE,4.0
2198,39451646,Guldsmedene ApS,SLAGELSE,6.0
2199,25971795,CFS SLAGELSE A/S,SLAGELSE,
2200,24229335,OLE LAUGESEN HOLDING ApS,SLAGELSE,0.0
2201,18352931,Elite Vagt,SLAGELSE,28.0
2202,20118393,JENSEN'S VINDUESPOLERING          V/ANDERS RUHOFF JENSEN,SLAGELSE,0.0
2203,31962757,Museumsforeningen for Skælslør Bymuseum,SLAGELSE,
2204,29072000,Andelsboligforeningen Idagaardsparken,SLAGELSE,
2205,26491975,Ejerforeningen Rosengade 11,SLAGELSE,0.0
2206,32953948,Vestermose IF,SLAGELSE,
2207,33427670,Ejerlejlighedsforeningen Nytorv 10 -14,SLAGELSE,
2208,35267425,SP multiservice,SLAGELSE,1.0
2209,25566696,Hans Holger Rosted Christensen,SLAGELSE,0.0
2210,32847994,Lind Foto v/Rene Allan Lind Jespersen,SLAGELSE,0.0
2211,25117840,Møller'S Stue-Og Havecenter       V/Fin Møller,SLAGELSE,0.0
2212,15092793,KUNSTGALLERIET V/CLAUS FREDERIKSEN,SLAGELSE,0.0
2213,33878842,DYREHAVEN EJENDOMME ApS,SLAGELSE,2.0
2214,35209387,KLINIK PLUTO ApS,SLAGELSE,2.0
2215,32873375,Danske TolkeService v/Selahattin Biyik,SLAGELSE,0.0
2216,33309813,SLAGELSEHALLEN PARKVEJ,SLAGELSE,2.0
2217,33123175,Henrik Andersen Taxi-330-8,SLAGELSE,0.0
2218,79300918,P.W.C.S. HOLDING ApS,SLAGELSE,1.0
2219,35298193,Grundejerforeningen Fælleshuset,SLAGELSE,
2220,35022090,Da Campo v/ Samantha Da Campo,SLAGELSE,0.0
2221,33273584,Slagelse American Football Club,SLAGELSE,0.0
2222,32942075,SLAGELSE ENTREPRENØRSERVICE MASKINUDLEJNING ApS,SLAGELSE,
2223,19007995,H.D. AUTO V/HAMDI DASTAN,SLAGELSE,0.0
2224,28968450,Grundejerforeningen Johnsgården,SLAGELSE,
2225,30809610,GREAT BELT AGENCIES A/S,SLAGELSE,
2226,66192156,GÅRDEJER HELGE LINDHOLM NIELSEN,SLAGELSE,0.0
2227,30686926,CANDY SHOP v/Husni Ata Abdelghani,SLAGELSE,0.0
2228,33735251,Folkemusik på Fattiggården,SLAGELSE,
2229,36054891,LARSEN LEJLIGHEDER ApS,SLAGELSE,
2230,37109843,Soroptimist International Slagelse,SLAGELSE,
2231,39435616,Lasse Steinmetz,SLAGELSE,
2232,14360999,Gorm Rasmussen,SLAGELSE,
2233,73566916,"AUTOBERG, SLAGELSE ApS",SLAGELSE,
2234,39109751,Lillelund revision ApS,SLAGELSE,0.0
2235,39127733,BS RIDETERAPI IVS,SLAGELSE,
2236,38684485,Hestefysioterapeut Sabrina Blaabjerg,SLAGELSE,
2237,36610328,Svenson & Bonderup,SLAGELSE,0.0
2238,26590108,Nordcenter Kiosk                  v/Youssef E Numeiri,SLAGELSE,0.0
2239,21771937,GULDSMEDENE V/MICHAEL HANSEN,SLAGELSE,2.0
2240,72146859,C H TRADING                       V/CONNIE HOLMBERG,SLAGELSE,0.0
2241,72864557,REJSEBUREAU'ET                    V/NIELS LARSEN,SLAGELSE,1.0
2242,11902847,VESTSJÆLLANDS HANDELSHØJSKOLE     CENTER,SLAGELSE,78.0
2243,13061106,KURT JENSEN,SLAGELSE,0.0
2244,78797819,SONDH AUTOMOBILER. SLAGELSE ApS,SLAGELSE,4.0
2245,25245598,Snedkermester Jens Hallengren,SLAGELSE,1.0
2246,33667981,Locostreetwear Kenth Swardell Brogaard,SLAGELSE,0.0
2247,30771486,Goose N' Moose v/Christina Søbygaard,SLAGELSE,0.0
2248,32422144,Samers Minidistribution v/Samer Daoud,SLAGELSE,0.0
2249,41710616,KRISTIAN RASK,SLAGELSE,4.0
2250,29345007,Dypau Footwear Jette Paulsen,SLAGELSE,1.0
2251,27871194,Charlotte Hansen,SLAGELSE,0.0
2252,78094311,ASGER KOLDBY JENSEN,SLAGELSE,0.0
2253,25093321,Casinotorvets Kebabbar            V/Heidi Andersen,SLAGELSE,0.0
2254,25541979,HC-Design v/H Nielsen & C Lehn,SLAGELSE,0.0
2255,66944115,Robert Sørensens Autoværksted,SLAGELSE,3.0
2256,79282316,LINDBOE SERVICE                   V/KITTY LINDBOE,SLAGELSE,6.0
2257,27322875,Friendtex                         v/Birgit Juel Madsen,SLAGELSE,0.0
2258,25881745,JaPa Bygg v/Jan J. Jørgensen,SLAGELSE,0.0
2259,28421451,Annette Christensen,SLAGELSE,0.0
2260,30385322,Smokefree v/Torben Wiinholt,SLAGELSE,1.0
2261,27655912,OVE S SØRENSEN,SLAGELSE,5.0
2262,29473153,Toftegaarden's Håndværkerservice v/Ove Harding Nielen,SLAGELSE,1.0
2263,27123139,Grace Mode v/Anne Birgitte Nissen,SLAGELSE,0.0
2264,34776563,Anæstetister i Slagelse,SLAGELSE,
2265,34769435,Al Ghurabaa,SLAGELSE,
2266,30057384,Slagelse Kulturråd,SLAGELSE,
2267,32523803,Foreningen af 2. april 1987,SLAGELSE,
2268,32795048,Ejerforeningen Poulsbjergparken,SLAGELSE,
2269,29858004,Dansk Flygtningehjælps Frivilliggruppe i Slagelse,SLAGELSE,
2270,30063384,Klinkegården,SLAGELSE,1.0
2271,39349914,Insitu Holding ApS,SLAGELSE,
2272,12680589,JOE'S GARAGE V/HANS-HENRIK SANNERUD,SLAGELSE,8.0
2273,28460872,Ejendommen Bjergbygade 42 I/S VHenrik og Michael Rosenbæk,SLAGELSE,0.0
2274,21644234,T. KAISER HOLDING ApS,SLAGELSE,
2275,35973664,NCKL,SLAGELSE,0.0
2276,35186212,Ejerforeningen Algade 15 B / C,SLAGELSE,
2277,28179839,Lille Valbygård's Efterværn I/S v/Helle og Jesper Pedersen,SLAGELSE,0.0
2278,32304710,UNIQ SOLUTIONS DANMARK S.M.B.A.,SLAGELSE,1.0
2279,10467071,FODKLINIK V/INGER ULRICH MADSEN,SLAGELSE,0.0
2280,41196106,Cafe Chufa ApS,SLAGELSE,
2281,16282154,HELLE B RASMUSSEN NIELSEN,SLAGELSE,0.0
2282,37459933,Sanirent Rengøring,SLAGELSE,0.0
2283,25151178,Sjamil Zemalodinov Petersen,SLAGELSE,0.0
2284,37075272,Oa mandskabsudlejning,SLAGELSE,0.0
2285,30403975,Læge Kitten Susan Engell Weber,SLAGELSE,0.0
2286,25445163,Ejendommen Bredegade 13-15 V/Ahlmann Olsen,SLAGELSE,0.0
2287,37142263,Rødhøj Naturpleje Laug,SLAGELSE,
2288,35263977,soa,SLAGELSE,0.0
2289,12432984,KURT KULSØ LARSEN,SLAGELSE,0.0
2290,34618100,POLAVYK S.M.B.A,SLAGELSE,
2291,87909115,ARNE BOLDT EL-AUTOMATIC 4200      SLAGELSE ApS,SLAGELSE,5.0
2292,21987042,SN DIRECT PARTNER                 V/STIG NIELSEN,SLAGELSE,1.0
2293,32062466,DK INSTALLATION ApS,SLAGELSE,7.0
2294,36916249,Børn på Glasværket ApS,SLAGELSE,2.0
2295,69639216,SHELL VÆRKSTEDET                  V/JANNI T JENSEN,SLAGELSE,34.0
2296,34317496,Würtz Viceværtservice,SLAGELSE,
2297,27479561,HANS-JØRGEN HANSEN HOLDING ApS,SLAGELSE,
2298,25670280,Templet I/S,SLAGELSE,0.0
2299,32915418,Houseofzumba v/Ines Bukic,SLAGELSE,0.0
2300,37717223,H.F Nytten,SLAGELSE,
2301,28618964,Virskomhedsrådgiver v/ Jens Engbork,SLAGELSE,0.0
2302,21421774,EHS HOLDING ApS,SLAGELSE,
2303,28885350,BRAMSEN OG MILVERTZ ApS,SLAGELSE,
2304,27914209,EDC MÆGLERNE CARL ERIK HANSEN & CO. ApS,SLAGELSE,7.0
2305,27528902,ERSLEV HOLDING ApS,SLAGELSE,
2306,27648142,PLAYERZ ApS,SLAGELSE,1.0
2307,39282097,L.F DailyService IVS,SLAGELSE,
2308,11590314,I/S TORVEGÅRDEN                   V/G KLIXB-LL,SLAGELSE,3.0
2309,29205175,BLÆSINGE UDLEJNING ApS,SLAGELSE,
2310,28122780,RIIBER HOLDING ApS,SLAGELSE,
2311,34372128,NKS.Service v/Nils Jørgen Kastrup Sørensen,SLAGELSE,0.0
2312,35748075,Streetbox v/Sam Ghourkhani,SLAGELSE,
2313,35092056,Cool Drinks / Cool Event,SLAGELSE,0.0
2314,36578696,bringsholdt.tattoo,SLAGELSE,0.0
2315,26562058,Pr-Data I/S,SLAGELSE,0.0
2316,25193350,Scan Pro Data V/Jan E. Pedersen,SLAGELSE,0.0
2317,37138959,Sejers stålmontage,SLAGELSE,0.0
2318,40498516,Lions Slagelse Daisy,SLAGELSE,
2319,30831535,SKÆLSKØR X ApS,SLAGELSE,
2320,28853092,BL GLAS & ALUFACADER A/S,SLAGELSE,13.0
2321,35051090,TEAM LISBERG ApS,SLAGELSE,
2322,38788523,MK Totalservice,SLAGELSE,
2323,37567469,MarayaCafe,SLAGELSE,0.0
2324,30858611,Malerfirma Rosengren v/Henrik Kenneth Rosengren,SLAGELSE,0.0
2325,35402381,LARSEN BIOFUELS ApS,SLAGELSE,0.0
2326,40129030,OBGIN Invest IVS,SLAGELSE,
2327,26396247,J. H. RÅDGIVNING A/S,SLAGELSE,2.0
2328,15297379,L.N.P.F.H.H. INVEST ApS,SLAGELSE,0.0
2329,41010886,Eichen Anlæg ApS,SLAGELSE,
2330,23946815,TYVELSE FORSAMLINGSHUS ApS,SLAGELSE,0.0
2331,31325773,BURCHARDT A/S,SLAGELSE,4.0
2332,20178779,EBK HOLDING A/S,SLAGELSE,
2333,38478036,Gate 3:16,SLAGELSE,
2334,41174226,Extension Factory ApS,SLAGELSE,
2335,32159559,EKKENBERG NETVÆRK ApS,SLAGELSE,24.0
2336,31331579,STOCKHOUSE WINE ApS,SLAGELSE,2.0
2337,10038014,TOCA HOLDING ApS,SLAGELSE,
2338,61888918,SP TRYK A/S,SLAGELSE,4.0
2339,28854897,EICHEN TOTAL ApS,SLAGELSE,2.0
2340,34352658,DOUBLEWISION IT ApS,SLAGELSE,1.0
2341,40702679,N.A. Multiservice v/Nicklas Andersen,SLAGELSE,
2342,28718195,AUT. KLOAKMESTER HD ENTREPRISE ApS,SLAGELSE,6.0
2343,36447370,SMC FAMILIEHOLDING A/S,SLAGELSE,
2344,19467775,LBH ApS,SLAGELSE,
2345,31427509,MURER- OG KLOAKMESTER S. PRIESS ApS,SLAGELSE,6.0
2346,39349736,Torben P. Andersen,SLAGELSE,0.0
2347,16033855,DANSK NUMISMATISK FORENING,SLAGELSE,
2348,33560826,Halsskov Lokalråd,SLAGELSE,
2349,32303226,AD EJENDOMME ApS,SLAGELSE,
2350,75639619,ALTRACO INTERNATIONAL ApS,SLAGELSE,12.0
2351,39702061,Royal Cut,SLAGELSE,0.0
2352,29935785,SLAGELSE ERHVERVS OPBYG A/S,SLAGELSE,10.0
2353,26811899,CHRISTIAN BERG HOLDING ApS,SLAGELSE,
2354,42799432,ABJ Service,SLAGELSE,
2355,31911214,FOF VESTSJÆLLAND,SLAGELSE,81.0
2356,39002981,Christian Emil ApS,SLAGELSE,
2357,30175239,WEISLEDER NEDRIVNING A/S,SLAGELSE,11.0
2358,29141908,"BAGGER HOLDING, SLAGELSE ApS",SLAGELSE,
2359,29976937,LINDBOE HOLDING ApS,SLAGELSE,
2360,38784137,Oksebrovej 2 ApS,SLAGELSE,
2361,16546631,HEIGAR & CO. A/S,SLAGELSE,27.0
2362,13750777,FONDEN FOR SLAGELSE RIDEKLUB,SLAGELSE,
2363,13733600,OKSEKØD EN GROS ApS,SLAGELSE,21.0
2364,19327779,WJ HOLDING ApS,SLAGELSE,4.0
2365,13328579,P.S. MADSEN OG B. CHRISTENSEN A/S,SLAGELSE,10.0
2366,37521221,r-one IVS,SLAGELSE,1.0
2367,29526427,WILSON KLOAKSERVICE ApS,SLAGELSE,1.0
2368,34581673,REVISIONSFIRMAET SVENDSEN ApS,SLAGELSE,4.0
2369,36502924,KATICOM ApS,SLAGELSE,1.0
2370,31168236,LÆBY INVEST ApS,SLAGELSE,1.0
2371,37307890,Nybolig Erhverv Jørgen Klode P/S,SLAGELSE,18.0
2372,38323687,Prozana ApS,SLAGELSE,0.0
2373,17773747,Ghabours Guldsmedeværksted        Mervat G Sørensen,SLAGELSE,0.0
2374,21311308,Slagelse Hudpjeleklinik           v/Katja Christensen,SLAGELSE,1.0
2375,32668240,P. M. OLSEN EJENDOMME ApS,SLAGELSE,
2376,36865377,"Aktivitetsudvalget, Kba",SLAGELSE,
2377,34531129,Waoo Kids Britt German Saxtoft Christensen,SLAGELSE,0.0
2378,11447678,GÅRDEJER PETER SVEISTRUP,SLAGELSE,0.0
2379,41700351,kolbes malerservice,SLAGELSE,
2380,38502662,Salon MysticQ V/Joan Sunesen,SLAGELSE,0.0
2381,41316136,Dealhero,SLAGELSE,
2382,35992960,Maria ELisabeth v/Maria E. Larsen,SLAGELSE,0.0
2383,31307856,Fysioterapien Langes Gård v/Birgit Nygaard Hansen,SLAGELSE,0.0
2384,32126332,Grundejerforeningen Europaparken 1,SLAGELSE,
2385,20650680,J. f. Autotransport,SLAGELSE,0.0
2386,27278213,HBS HOLDING ApS,SLAGELSE,
2387,38070665,Dannebroge HDMS Iver Huitfeldt F361,SLAGELSE,
2388,44962616,MOGENS HANSEN,SLAGELSE,7.0
2389,30447018,Ajour-Team v/Henriette Westrup,SLAGELSE,
2390,30332253,Salon Pia v/Pia Charlotte Hansen,SLAGELSE,3.0
2391,21385697,LARS FISCHER RASMUSSEN,SLAGELSE,0.0
2392,40558632,Hair Academy Slagelse by Koca,SLAGELSE,
2393,34299323,Whisky2u.dk v/Jonna Barchager,SLAGELSE,0.0
2394,41186798,Center for demokratisk facilitering,SLAGELSE,
2395,39021242,SMI Montage,SLAGELSE,0.0
2396,32745288,Ejerforeningen Suhrsvej 21-23,SLAGELSE,
2397,34287899,Kristian Tue Construction,SLAGELSE,0.0
2398,16834793,Jane Nind Steffensen,SLAGELSE,0.0
2399,36540680,MR HOLDING KORSØR ApS,SLAGELSE,
2400,19042472,BORCH TEXTILE GROUP A/S,SLAGELSE,1.0
2401,34438854,Ejerforeningen Bryggergården,SLAGELSE,
2402,37081701,Vestermose Mosterilaug,SLAGELSE,
2403,74299318,SLAGELSE HANDELSSKOLES KANTINE,SLAGELSE,
2404,38355880,DFH service,SLAGELSE,
2405,35308415,Jane Christensen,SLAGELSE,0.0
2406,40213074,Slagelse Murerservice ApS,SLAGELSE,
2407,18742748,HARD WORK,SLAGELSE,0.0
2408,31809851,K.S.TRANSPORT/K. STRUVE,SLAGELSE,0.0
2409,34094659,Massage og Ødemterapi Klinik v/Marion Rink,SLAGELSE,0.0
2410,42744786,La Bella Clinic,SLAGELSE,
2411,30615298,SOKANI HOLDING ApS,SLAGELSE,6.0
2412,42062561,Citylawn A/S,SLAGELSE,
2413,18852772,FORSORGSHJEMMET TOFTEN,SLAGELSE,21.0
2414,36964847,SUMAK F.M.B.A.,SLAGELSE,9.0
2415,39761610,Ejerlauget Musholmparken 3,SLAGELSE,
2416,31556759,Ejerforeningen Stenstuegade 7-9 og H.P.Hansens Plads 3,SLAGELSE,
2417,78547618,STATSAUT FODTERAPEUT GIGJA BOJSEN,SLAGELSE,0.0
2418,37590975,Skælskør Solskinsmotion,SLAGELSE,
2419,41059834,Ejerforeningen Østergade 15,SLAGELSE,
2420,33818769,Grundejerforeningen Jonsgården,SLAGELSE,
2421,37963291,HM Consult,SLAGELSE,0.0
2422,34127301,Klippegården v/Helle Faber Johansen,SLAGELSE,0.0
2423,85218514,GRUNDEJERFORENINGEN HJORTHØJPARKEN,SLAGELSE,1.0
2424,30659325,brugt-legetoj.dk v/Torben Nordlund Ugleholdt,SLAGELSE,0.0
2425,40333061,Team Hisam IVS,SLAGELSE,
2426,31336708,A/B Slottensgade 9 / Blindeport 8,SLAGELSE,
2427,37183547,Kultur og fritidsforening Omø,SLAGELSE,
2428,32631363,Andelsboligforeningen Anlægget,SLAGELSE,
2429,29144745,KIROPRAKTOR SILLEHOVED HOLDING ApS,SLAGELSE,
2430,37429392,V-Tek,SLAGELSE,
2431,33007272,Korsør Slægtshistoriske Forening,SLAGELSE,
2432,31461464,S.H: Fliseservice v/Steen Hänsche,SLAGELSE,0.0
2433,32144942,Sif's Venner,SLAGELSE,
2434,32745431,Ejerforeningen Sdr. Stationsvej 33,SLAGELSE,
2435,41134984,Herreklubben TGS,SLAGELSE,
2436,11077099,HANS JOHANSEN,SLAGELSE,0.0
2437,40067817,colourvoice,SLAGELSE,
2438,32265723,FILTERSUPPORT HOLDING ApS,SLAGELSE,
2439,38967940,DITCO IVS,SLAGELSE,
2440,28197616,Pølsevognen Ved Rema 1000 v/ Tina Kaas,SLAGELSE,
2441,34086265,RENNBAHN35 ApS,SLAGELSE,
2442,18325705,Kurt Riishøj,SLAGELSE,13.0
2443,76012059,GÅRDEJER LEIF CHRISTENSEN,SLAGELSE,0.0
2444,34761698,Slagelse Alevi Kultur Center,SLAGELSE,
2445,31850916,CARSTEN PLAMBÆK HOLDING ApS,SLAGELSE,
2446,32796702,Ejerforeningen Tordenskjoldsgade 3 4200 Slagelse V/Kenneth M Christiansen,SLAGELSE,
2447,30717171,EJENDOMSSELSKABET CASPAR BR. PLADS ApS,SLAGELSE,
2448,33381476,PUSAT ApS,SLAGELSE,1.0
2449,39230267,Ejerforeningen Sorøvej 38,SLAGELSE,
2450,35737081,Sergentklubbens Fond,SLAGELSE,
2451,68898013,TANDLÆGERNE HENRIK & PETER MATTHIESSEN,SLAGELSE,8.0
2452,35567909,Anhalt Photography Art,SLAGELSE,0.0
2453,25997565,City Cafeen I/S,SLAGELSE,3.0
2454,35632387,Z. HOLDING AF 2014 ApS,SLAGELSE,
2455,37666742,schuster,SLAGELSE,
2456,38128949,DIV 24 KAP1,SLAGELSE,
2457,29249865,Frank Nielsen,SLAGELSE,1.0
2458,30405080,Michael Hansen,SLAGELSE,0.0
2459,30136187,Frost Byg v/Morten Frost Hansen,SLAGELSE,0.0
2460,66782913,SLAGELSE SPAREKASSE,SLAGELSE,124.0
2461,33650833,Gryderup Borgerforening,SLAGELSE,
2462,40237925,"Grundejerforeningen Pilagervej 1-29, ulige numre",SLAGELSE,
2463,43420062,Jps entreprise ApS,SLAGELSE,
2464,38039970,XM4S Holding IVS,SLAGELSE,
2465,38053590,Thaismile,SLAGELSE,0.0
2466,43535021,KGFC,SLAGELSE,
2467,42401072,Holms Lastvognsophug ApS,SLAGELSE,
2468,41233745,CP Bane & Anlæg ApS,SLAGELSE,
2469,42056189,Grøn Bilpleje ApS,SLAGELSE,
2470,38851152,HN Klima Teknik Holding ApS,SLAGELSE,
2471,39185865,GTA Corporation ApS,SLAGELSE,
2472,43018515,KE Tømrer ApS,SLAGELSE,
2473,38437933,Andelsboligforeningen Fønixgården II,SLAGELSE,
2474,41987081,Ejerlaug 6 Musholmparken,SLAGELSE,
2475,36269588,Nissens malerfirma,SLAGELSE,0.0
2476,38388126,transportselskabet ivs,SLAGELSE,
2477,38025694,Grundejerforeningen Teglparken,SLAGELSE,
2478,38951521,Skælskør Bestandige Borgerlige Fugleskydningsselskab af 1842,SLAGELSE,
2479,33527403,OMØ Kultur-dage 2011,SLAGELSE,
2480,41017570,NWI Holding ApS,SLAGELSE,
2481,40142711,Swe-Dane Translation,SLAGELSE,
2482,27974678,RE HOLDING ApS,SLAGELSE,
2483,74343813,SKÆLSKØR TENNISKLUB,SKÆLSKØR,1.0
2484,17661701,A/B DYREHOVEDGÅRDS ALLE 55-73,KORSØR,
2485,20836474,A B A BYG V/ALLAN BO ANDERSEN,SLAGELSE,0.0
2486,29683093,Psykologisk Klinik v/Susanne Elsa Pedersen,SLAGELSE,0.0
2487,39634007,GGJ Erhverv,SLAGELSE,0.0
2488,35837183,VESTSJÆLLANDS VIKARBUREAU ApS,SLAGELSE,12.0
2489,38433296,Fabiola,SLAGELSE,
2490,29034303,CHARINA I/S v/Frank Andersen og Lars Jespersen,SLAGELSE,0.0
2491,72809750,BIRTHE'S BLOMSTER V/ BIRTHE CHRISTIANSEN,SLAGELSE,0.0
2492,28133243,Restaurant Delfinen v/Charlotte H. Larsen,SLAGELSE,
2493,31306884,ShowLive.dk v/Carsten Skovlund Jensen,SLAGELSE,
2494,20102470,HANSEN & ARNSTED ApS,SLAGELSE,22.0
2495,11446906,GÅRDEJER PER LEIF HANSEN,SLAGELSE,0.0
2496,21181749,NBS NØGLESERVICE ApS,SLAGELSE,0.0
2497,10175925,Slagelse Køreskole                v/Ole Pedersen,SLAGELSE,0.0
2498,28850360,CORTZ HOLDING ApS,SLAGELSE,
2499,12548834,TANDLÆGE GRETHE WINKLER,SLAGELSE,0.0
2500,12202113,HEMMESHØJ MENIGHEDSRÅD            V/BERGSTEDT,SLAGELSE,3.0
2501,19415589,MOGENS OLIEFYRSSERVICE            V/MOGENS NIELSEN,SLAGELSE,0.0
2502,35954007,Petterson Consult v/ Flemming Petterson,SLAGELSE,0.0
2503,27088171,GUNNI RINGBO SLAGELSE ApS,SLAGELSE,
2504,36641754,Style-Shop.dk,SLAGELSE,0.0
2505,26921945,Vestsjællands Dentallaboratorium  v/Flemming Juul Nielsen,SLAGELSE,0.0
2506,18477947,FOCUS AUTOLAKERING ApS,SLAGELSE,3.0
2507,28566360,Tømrerfirma René Dyhr,SLAGELSE,0.0
2508,27743374,Liselund Forlag,SLAGELSE,0.0
2509,72525868,FORPAGTER                         NIELS KORSGAARD CLAUSAGER,SLAGELSE,0.0
2510,26101859,Falkebo                           v/Michael Bo Larsen,SLAGELSE,0.0
2511,33320418,Klinik Almost Heaven v/Lone Petersen,SLAGELSE,0.0
2512,84561312,RESTAURANT VIKING                 V/DAN ERIK PEDERSEN,SLAGELSE,1.0
2513,18310872,BASSES ANTIK-OG MARSKANDISERBUTIK,SLAGELSE,0.0
2514,17002244,PIZZA BELL                        V/EBRAHIM JAMASSBI BORKY,SLAGELSE,2.0
2515,31531810,Du Milde Engel v/Majbrit Fischer,SLAGELSE,0.0
2516,29372098,Butik Dream Wear v/Britta Hansen,SLAGELSE,2.0
2517,25157060,Tv-Hosianna I/S v/A-M Hjortholm & B Larsen,SLAGELSE,0.0
2518,18940043,HANSES AUTO                       V/HANS HENRIK Q HANSEN,SLAGELSE,0.0
2519,72888251,KERAMIKER IDA NELL JUST MØLLER,SLAGELSE,0.0
2520,25851684,KD Svejseteknik v/Keld Daugaard,SLAGELSE,
2521,29737169,renemundt.com,SLAGELSE,
2522,11053890,CHR. LARSEN & HUSTRUS LEGAT,SLAGELSE,
2523,79441716,LIN TRADE ApS,SLAGELSE,2.0
2524,38796267,Gallashoppen-dk,SLAGELSE,0.0
2525,20598387,M.J.BYGGEENTREPRISE V/MICHAEL JACOBSEN,SLAGELSE,0.0
2526,25937368,Celals Kebab                      v/Namik S Nielsen,SLAGELSE,
2527,26589398,GUNNER BANG VESTERGAARD HOLDING ApS,SLAGELSE,
2528,31134366,H.P.J. Transport/Service v/Hans-Peter Jørgen Jensen,SLAGELSE,1.0
2529,33635583,Frivilliggruppen for flygtninge/ indvandrere i Slagelse Kommune,SLAGELSE,
2530,40054367,Rentline,SLAGELSE,
2531,41204753,Refashion by Nors,SLAGELSE,
2532,38821407,Frk Hansen's Rengøring,SLAGELSE,0.0
2533,12595670,H. N. KONFEKTION A/S,SLAGELSE,21.0
2534,26274370,"SIGFRED LORENTZEN, RÅDGIVENDE     INGENIØRFIRMA A/S",SLAGELSE,7.0
2535,33152590,GULDFELDT HOLDING ApS,SLAGELSE,
2536,26206995,HESTESKOPARKEN ApS,SLAGELSE,
2537,34174563,Ejerforeningen Fruegade 19,SLAGELSE,
2538,45296628,EL-INSTALLATØR HENNING NIELSEN. SLAGELSE ApS,SLAGELSE,18.0
2539,20795506,JB FACADE-GULVRENOVERING I/S,SLAGELSE,3.0
2540,12270178,OSTEBØRSEN HENRIK MØLLER KASTRUP,SLAGELSE,12.0
2541,29417121,KS EJENDOM ApS,SLAGELSE,
2542,26527724,I/S Rådhuspassagen,SLAGELSE,0.0
2543,21671908,TØMRERMESTER                      PALLE ROLF HANSEN,SLAGELSE,0.0
2544,30952847,Red Light Advetise v/Jesper Lambert Nielsen,SLAGELSE,
2545,15463171,SLAGELSE RØRMONTAGE               V/FRANK DEHLI,SLAGELSE,2.0
2546,27385052,kaps i/s                          K Buchberg & A Nielsen,SLAGELSE,7.0
2547,42284009,Ejendomselskabet af 29-3-2021 ApS,SLAGELSE,
2548,26255171,Green Vinimport I/S,SLAGELSE,
2549,27972373,KILDEVANG INVEST ApS,SLAGELSE,
2550,66934128,"HØNG MATERIELHANDEL & BYG, HØNG ApS",SLAGELSE,50.0
2551,29286302,Tømrermester Mads Jørgensen,SLAGELSE,0.0
2552,37776742,Wille,SLAGELSE,0.0
2553,28310293,SLAGELSE DT A/S,SLAGELSE,
2554,29795398,NÆSTVEDBRYGGERIET FØNIKS ApS,SLAGELSE,2.0
2555,31553415,Viking Pizzaria Slagelse v/Michael Taskiran,SLAGELSE,0.0
2556,27672949,Snurretoppen                      v/Jens-Ole Petersen,SLAGELSE,0.0
2557,30085523,ANPARTSSELSKABET LANGES GÅRD 12,SLAGELSE,2.0
2558,38582410,Flextrade IVS,SLAGELSE,
2559,41147466,Mads Online,SLAGELSE,
2560,29604843,MECO BYG ApS,SLAGELSE,6.0
2561,31812690,Q-Clean I/S,SLAGELSE,0.0
2562,27690777,B.M. Nedrivning                   v/Bo Madsen,SLAGELSE,6.0
2563,30029194,Eat in Take out v/Onur Ziyaattin Elaldi,SLAGELSE,0.0
2564,20544775,BE REVISION. SLAGELSE             STATSAUTORISERET                  REVISIONSANPARTSSELSKAB,SLAGELSE,4.0
2565,26729408,SKOV OG HAVEHUSET SLAGELSE ApS,SLAGELSE,5.0
2566,36261021,DZ Transport,SLAGELSE,0.0
2567,17265202,VESTSJÆLLANDS UNGDOMSKLUB V/JENS CHRISTENSEN,SLAGELSE,5.0
2568,39819163,One stop beauty,SLAGELSE,
2569,16213845,ELMER BUILDINGS ApS,SLAGELSE,
2570,21385646,EPE ApS,SLAGELSE,
2571,37586862,Oil and Oil IVS,SLAGELSE,
2572,35037020,PLEX HOLDING ApS,SLAGELSE,
2573,28154380,MURERMESTER N.J. ERIKSEN ApS,SLAGELSE,0.0
2574,10026547,ERIK HJORT FRIDERICHSEN CATERING A/S,SLAGELSE,33.0
2575,11570534,ApS SPKR NR. 1877,SLAGELSE,1.0
